s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.20457 91023.6 74.08 1.24136 2907 1.13205 1.70415 1.50018 1.52268 1.49273 1.55323 1.28474 1.60713 94.3281 6241.01 0.872088 -0.291032 134.64 6813.47 0.287035 -1.04385 181.126 3202.16 0.405158 -1.00799 188.988 3359.92 0.252477 -1.15993 176.236 11322.6 0.809758 -0.388821 216.49 13069.6 0.387416 -1.02768 205.018 19596.8 0.999085 0.0583882 260.887 23107.8 0.50249 -0.869384 168.677 20324.6 1.1575 0.468593 239.368 25316.7 0.530354 -0.826008 422.853 7263.47 0.383106 -1.01744 431.421 7345.22 0.287672 -1.08174 144.882 20450.9 1.27443 0.815375 230.584 26260.8 0.53841 -0.808212
0.758958 133361 858.265 1.10991 712.013 1.58212 2.74071 2.04637 2.14753 2.10337 2.29933 1.56792 2.63493 34.2581 2597.14 2.48762 6.63971 113.093 6942.42 0.540522 -0.930329 165.578 2784.83 0.771536 -0.425209 186.807 3298.41 0.136718 -1.19521 129.455 7118.27 1.57034 2.03926 194.802 12249.1 0.559442 -0.798854 139.692 10837 1.92806 3.73486 235.071 22866.1 0.745459 -0.492696 90.4214 8755.67 2.45612 6.8376 204.981 24543.9 0.837317 -0.327482 408.487 6887.05 0.588632 -0.78947 432.954 8121.6 0.300947 -1.22426 41.6911 5408.69 3.5268 15.3492 187.222 25450.4 0.889253 -0.216474
0.825678 26303.9 209.728 0.855003 939.489 4.38338 1.75753 1.24826 1.31436 1.30662 1.44032 1.12674 1.72332 36.7741 3101.48 2.36062 5.53743 88.2562 5745.72 0.92277 -0.0886044 172.107 2939.12 0.59217 -0.726954 173.896 3066.11 0.530521 -0.868717 139.487 7998.57 1.33204 1.16275 161.545 9755.43 1.07465 0.292698 151.36 12116.4 1.66589 2.5458 179.317 15542.2 1.34651 1.19381 100.417 10447.5 2.12226 4.76493 146.874 15836.8 1.45517 1.66214 410.233 6538.87 0.536989 -0.880143 420.652 6724.65 0.568508 -0.844165 46.1253 6592.34 3.18802 11.9483 121.131 15692.7 1.57679 2.15871
0.708433 2971.21 40.3602 -1 -1 -1 2.01686 1.27036 1.37036 1.34988 1.54941 1.04139 1.98549 22.8644 1669.75 3.20973 11.3254 79.6888 5341.85 0.999758 -0.000170861 166.3 1964.49 0.602536 0.0709271 174.287 2517.06 0.606748 -0.465972 126.516 5440.06 1.4622 2.23764 154.897 8425.02 1.19896 0.883338 136.881 9264.57 2.12485 5.26736 177.23 14454.5 1.20338 0.405593 77.9726 6885.47 2.78137 9.75755 133.747 14557.9 1.41684 1.24956 410.453 8512.31 0.339737 -1.49459 -9999 -9999 -9999 -9999 26.2994 3049.02 4.69462 29.2829 106.832 13898 1.62601 2.06206
0.980647 299491 1194.52 1.14414 551.578 1.58986 3.00175 2.65459 2.71508 2.68445 2.80462 2.40436 2.9188 68.2773 4804.22 1.41029 1.21744 118.951 6370.66 0.563453 -0.58762 173.455 3025.24 0.574074 -0.784647 177.961 3494.55 0.621665 -0.835569 153.269 9376.95 1.13932 0.459276 188.575 11551.9 0.674519 -0.699077 170.043 14843.7 1.40675 1.39502 226.116 21737.4 0.843632 -0.366818 125.052 14131.5 1.69816 2.54004 204.058 23032.9 0.886536 -0.231828 411.782 6789.91 0.559242 -0.798025 427.717 8038.71 0.297078 -1.29676 92.7252 12745.8 2.0096 3.97063 190.792 23803.1 0.910758 -0.154023
1.35471 14006.3 7.68836 1.38959 1061.53 1.11586 1.26737 1.13985 1.14121 1.09678 1.14001 0.928702 1.16827 118.524 7169.46 0.511832 -0.938412 145.372 6190.67 0.171979 -1.0392 189.345 3428.14 0.237759 -1.22393 187.576 3330.46 0.236668 -1.22209 197.068 11826.1 0.528907 -0.808798 219.296 12632.7 0.385307 -0.969393 228.519 19942 0.749179 -0.377893 276.136 24800.7 0.426964 -1.0315 199.112 21768.3 0.816518 -0.263624 261.067 26637 0.436602 -0.99537 420.158 7008.38 0.426043 -0.949717 439.634 8202.04 0.0577229 -1.28486 183.984 22595.5 0.857227 -0.189383 256.238 27303.6 0.433477 -0.982786
0.988388 22140.2 69.6263 1.04614 755.807 1.9365 1.71114 1.37917 1.4377 1.4109 1.50729 1.19828 1.65028 59.8819 4480.6 1.5353 1.71332 107.432 6631.52 0.684492 -0.620967 171.289 2932.21 0.61997 -0.712837 182.029 3556.53 0.316883 -1.17104 148.976 9145.31 1.25225 0.803848 178.239 11201.1 0.791543 -0.386966 172.001 16721.3 1.46429 1.39387 218.214 22024.5 0.886773 -0.337082 127.272 15552.6 1.77929 2.70935 190.058 22984.8 0.995275 -0.0727079 429.895 7384.29 0.257766 -1.14463 439.463 7104.95 0.0374235 -1.28901 84.5432 13191 2.22584 4.95053 170.089 23615.1 1.06313 0.123546
0.908828 10602 56.3761 1.02176 293.624 2.73787 1.71726 1.46742 1.50824 1.50235 1.58963 1.24972 1.67706 60.9327 4005.27 1.60511 2.0487 84.1821 4527.56 0.868304 -0.0296949 168.885 2868.59 0.597048 -0.730371 160.829 2261.86 0.753027 -0.299856 139.782 8287 1.38269 1.2757 167.689 12120.6 1.13178 0.136529 152.659 12771.2 1.67947 2.49355 184.491 17428.2 1.23639 0.577974 109.897 11473.6 2.02365 4.17755 152.025 17482.4 1.39341 1.15545 408.849 6938.64 0.562263 -0.817098 413.231 5909.53 0.819283 0.00597587 78.3734 9915.95 2.38223 6.24768 128.307 17311.5 1.51365 1.64105
1.52534 1221.76 2.10299 1.49932 302.164 0.509925 0.406758 0.416825 0.324058 0.323638 0.352902 0.297135 0.364257 155.409 7417.98 0.0163678 -1.20168 155.449 4828.14 0.147586 -1.03021 198.564 3765.5 0.0602749 -1.33309 191.239 2588.97 0.236575 -0.923266 225.533 11209.6 0.376095 -0.845357 216.286 12929.9 0.470071 -0.968442 290.49 23281.8 0.306643 -1.19149 285.248 26601.7 0.338308 -1.23098 268.602 26379.1 0.306535 -1.13613 279.679 27368.3 0.340735 -1.21143 453.153 6013.39 -0.286034 -0.948923 452.715 7049.34 -0.0129519 -1.09786 262.02 27336.9 0.307397 -1.12351 279.679 27368.3 0.340735 -1.21143
1.27196 62205.1 30.1213 1.48695 298.145 0.691234 2.65039 2.41023 2.45307 2.4098 2.4773 2.18013 2.51751 105.182 6467.88 0.694262 -0.619062 158.738 6800.53 -0.024762 -1.18508 182.629 3202.15 0.350289 -1.03493 193.064 3842.95 0.0549102 -1.39513 183.785 11532.2 0.72366 -0.538254 232.052 11956.4 0.144938 -1.11795 214.744 20073 0.907122 -0.148795 284.129 22777.7 0.364049 -0.929 181.939 21270.8 1.0204 0.119621 273.228 24333.8 0.350321 -0.924356 423.492 7185.61 0.374202 -1.02614 431.558 8274.71 0.253153 -1.22877 163.519 21765.8 1.08909 0.299411 267.47 25303.8 0.330671 -0.914956
1.16627 15224.5 28.1308 1.26074 301.907 1.213 1.87596 1.70109 1.78282 1.75359 1.78514 1.49052 1.80075 107.002 5096.79 0.856823 -0.157731 135.575 5674.49 0.358894 -0.985512 175.486 3018.92 0.531465 -0.811602 180.682 3072.74 0.390102 -0.978328 158.23 9952.87 1.09294 0.296333 200.838 12540.7 0.611589 -0.692601 177.705 16113.2 1.31321 0.992102 239.266 22622.2 0.746643 -0.526593 152.847 16198.1 1.42292 1.41311 216.609 24078.1 0.79887 -0.411965 416.267 6708.35 0.48973 -0.879391 435.4 7959.72 0.238746 -1.18855 147.918 16290.1 1.43063 1.47209 216.609 24078.1 0.79887 -0.411965
0.996537 466156 863.186 1.22817 1167.04 1.44484 2.93917 2.54597 2.62029 2.58517 2.70286 2.23418 2.82921 69.3653 4952.69 1.33241 1.00707 139.278 6706.13 0.187032 -1.08225 173 3016.46 0.578328 -0.774397 190.589 3190.9 0.207925 -1.13388 152.443 9194.09 1.15798 0.537515 210.956 11655.2 0.450368 -0.834975 168.523 14462.4 1.4334 1.51323 248.171 20805.2 0.666292 -0.53743 126.396 13896.8 1.68971 2.54889 227.624 22698.4 0.670353 -0.501151 411.15 6789.42 0.554896 -0.796087 426.801 7546.17 0.357692 -1.14791 93.563 12767.6 1.96307 3.82329 219.395 23569.1 0.662226 -0.491355
0.864789 2065.18 28.1216 0.920828 225.358 7.42924 1.3238 0.98005 0.918661 0.926014 0.969769 0.964836 1.3147 29.0689 2456.77 2.59874 7.04901 64.011 3993.7 1.50409 1.7553 160.201 2505.67 0.933882 -0.103382 167.109 2952.38 0.550585 -1.16442 138.822 7661.08 1.6302 2.2886 136.479 7885.98 1.42947 1.31533 145.093 9865.86 1.83275 3.25529 136.479 7885.98 1.42947 1.31533 98.1759 8952.47 2.12659 5.03069 100.75 7512.82 1.71457 2.57389 405.254 4470.22 0.7594 0.0287327 -9999 -9999 -9999 -9999 35.269 4783.45 3.58284 15.6897 74.9101 7023.61 1.94313 3.75826
0.719557 222307 1190.24 -1 -1 -1 3.50419 2.95041 3.00401 2.96588 3.11926 2.39636 3.4346 34.3695 2483.9 2.4655 6.65506 83.8883 4522.25 1.17327 0.810914 162.902 2697 0.831301 -0.304651 162.336 2866.74 1.04144 -0.173659 123.826 6252.65 1.68365 2.62355 162.066 12618.2 1.11997 0.106576 130.106 8572.97 2.05773 4.68812 197.015 22661.1 1.01324 -0.318211 83.5965 6906.73 2.5546 7.89696 155.791 21900.9 1.30884 0.504292 397.927 6006.12 0.759423 -0.39386 434.665 6329.25 -0.113143 -1.47092 39.7155 4450.69 3.49354 15.7599 140.217 21475.9 1.4174 0.878539
1.07186 323470 500.606 1.16569 685.191 1.53738 2.90018 2.65187 2.69948 2.66675 2.74314 2.41343 2.81575 83.3703 5410.09 1.10626 0.312076 128.78 6699.38 0.359289 -1.11647 175.723 3081.39 0.515906 -0.860834 189.45 3097.34 0.171447 -1.13578 160.907 10083.6 1.02801 0.138508 201.87 12289.5 0.463323 -0.898822 181.394 16484.5 1.2618 0.853273 243.678 23166.4 0.694486 -0.533675 140.922 16306.2 1.48639 1.62579 215.746 25048.1 0.765052 -0.424426 415.56 6903.8 0.488106 -0.891674 437.477 8031.38 0.371317 -1.22611 117.855 15831.5 1.63875 2.22626 209.707 25504.1 0.774022 -0.401589
1.28076 97882.7 36.8738 1.40744 697.56 0.88229 2.42368 2.26184 2.24373 2.19629 2.24546 1.9491 2.28492 104.3 6494.53 0.702028 -0.588734 140.531 6869.04 0.202295 -1.13325 182.281 3225.12 0.378278 -1.03471 191.723 3375.28 0.171489 -1.24942 184.68 11721.3 0.72122 -0.566822 234.561 13734.4 0.194245 -1.22579 217.676 20676.7 0.876883 -0.251459 287.207 23083.7 0.194106 -1.18989 184.719 21938.8 0.992946 0.015937 266.644 26004.2 0.217592 -1.18002 425.521 7140.49 0.346168 -1.03956 430.351 6227.26 0.152497 -1.00266 165.295 22489.8 1.066 0.203485 259.775 26983.1 0.226871 -1.17688
0.904859 404879 1070.96 1.24577 263.561 0.993403 3.56148 3.11916 3.18248 3.14326 3.29281 2.73461 3.45897 59.4665 4231.91 1.58042 1.95997 128.68 6345.37 0.447867 -0.974386 169.53 2903.46 0.667244 -0.621344 185.43 3427.1 0.233403 -1.19348 141.996 8153.91 1.32771 1.11569 190.362 11887.1 0.59303 -0.764522 153.613 12145.1 1.64012 2.42449 227.372 21393.5 0.754328 -0.476876 110.163 11143.2 1.95325 3.92293 208.786 22513.5 0.801336 -0.383028 405.107 6465.58 0.644422 -0.654888 425.155 7390.51 0.304837 -1.04658 75.5755 9644.41 2.31972 5.98096 201.927 23008.9 0.80874 -0.353246
1.26359 48984.1 31.403 1.48454 268.356 0.835876 2.60007 2.3657 2.41848 2.35343 2.42329 2.1351 2.46824 103.631 6246.01 0.744417 -0.501604 158.721 5883.12 -0.077997 -1.18434 181.192 3204.46 0.402707 -1.00749 194.962 2953.12 -0.0287625 -1.16104 181.422 11628.9 0.771724 -0.483596 219.49 11321.2 0.319899 -0.896605 214.087 20667.6 0.919995 -0.178678 285.618 24789.7 0.385392 -1.04031 181.073 21740.6 1.04338 0.125785 275.23 26312.7 0.372167 -1.01585 426.172 7264.17 0.324131 -1.0713 445.9 8115.76 0.088207 -1.20628 163.299 22119.5 1.11628 0.321918 273.126 26641.5 0.368287 -1.01089
0.751107 3114.19 44.3222 0.878556 246.937 7.8526 1.63572 0.991045 0.986695 0.982879 1.07693 1.05253 1.62706 17.2945 1447.04 3.83105 17.0759 60.5895 3254.93 1.41203 1.59018 165.896 2827.98 0.743553 -0.427401 158.977 1943.97 0.77565 -0.0488266 126.736 6474.17 1.53952 1.95613 118.698 4865.53 1.72453 3.15734 133.199 8864.78 1.94316 4.14886 127.474 7746.64 2.10125 4.65756 82.3406 6988 2.52112 7.60894 91.1488 6916.98 2.34436 6.51384 394.718 6049.73 0.884867 -0.453938 -9999 -9999 -9999 -9999 19.9804 2485.86 5.02684 32.7325 69.8372 6372.73 2.49105 7.77238
1.03028 249152 379.103 1.30709 669.736 0.869821 2.94465 2.5883 2.64971 2.59615 2.70606 2.22896 2.81392 73.3566 5176.44 1.24546 0.732538 136.75 6652.47 0.226173 -0.983778 174.067 3044.17 0.557067 -0.806896 188.552 3165.79 0.358586 -0.997278 156.368 9624.49 1.09723 0.331985 213.448 11827.1 0.434943 -0.922635 174.638 15451.2 1.34597 1.15297 263.441 23190.2 0.5364 -0.893736 132.964 15055.6 1.58994 2.06535 242.429 25402.4 0.551612 -0.833306 412.742 6775.62 0.523967 -0.83161 435.09 7813.27 0.0972756 -1.35922 101.763 14144 1.82537 3.08592 232.776 26483 0.554458 -0.808854
0.81079 4545.49 38.9338 0.955119 271.475 3.31962 1.57643 1.13382 1.12876 1.11113 1.22673 0.898344 1.54483 33.3344 3032.81 2.5078 6.11048 76.1717 4747.81 1.08835 0.333602 173.754 2874.24 0.472822 -0.888262 167.874 2502.61 0.606317 -0.634904 145.949 8010.49 1.25189 1.12736 150.271 8184.44 1.21816 0.876639 157.301 11781.1 1.56482 2.26351 176.292 16804.8 1.49644 1.51641 97.8318 10246.4 2.05894 4.50402 132.034 16003.6 1.74713 2.65661 416.534 5623.22 0.406252 -0.782119 428.789 9003.69 0.165087 -1.59243 41.0145 5968.43 3.32369 13.0151 107.485 15192.4 1.91558 3.50077
0.736746 322756 2450.2 1.16378 254.862 1.53642 3.51615 2.87039 2.95006 2.92497 3.14043 2.43188 3.43958 36.3143 2586.61 2.41916 6.28755 108.286 6068.68 0.598465 -0.711169 163.747 2723.82 0.807645 -0.354264 181.673 2831.98 0.359736 -0.919309 126.343 6625.82 1.63392 2.35407 178.71 11949.6 0.867275 -0.261866 133.383 9206.68 1.99048 4.24245 202.843 18638.2 0.971274 -0.0378503 86.3166 7490.78 2.48439 7.28675 182.147 19422.9 1.02817 0.138177 398.838 6061.91 0.761957 -0.411204 418.261 6310.07 0.361615 -0.748377 42.5886 4881.97 3.41681 14.7474 162.893 20096.1 1.08019 0.304422
1.28968 63129.8 18.6201 1.39381 485.015 1.08994 2.33238 2.20606 2.2082 2.15074 2.19774 1.93842 2.22022 108.86 6414.88 0.667772 -0.642818 137.317 7375.22 0.294521 -1.13878 182.406 3237.79 0.384637 -1.02944 192.783 3742.99 0.166303 -1.21724 186.62 11801 0.704397 -0.589494 221.885 13570.9 0.243981 -1.19824 219.872 20679.5 0.850294 -0.307239 285.514 26182.1 0.273505 -1.1661 186.425 22032.7 0.967968 -0.0478725 263.901 28829 0.324553 -1.14783 425.189 7016.83 0.334652 -1.01413 446.327 7306.83 0.0774194 -1.12958 171.962 22514.2 1.0192 0.0808881 255.26 29942.3 0.33982 -1.13534
1.34091 64811.3 13.9813 1.45883 339.745 0.60272 2.4918 2.34953 2.35322 2.3111 2.35923 2.13289 2.38419 114.649 6478 0.57252 -0.774217 149.3 6383.47 0.265582 -1.0399 183.247 3241.04 0.339379 -1.06176 190.122 3826.16 0.268513 -1.38719 189.642 11966.6 0.663891 -0.656563 225.288 13974.1 0.361467 -1.16483 224.962 21300.2 0.812282 -0.384156 281.208 24999.4 0.307619 -1.23721 196.559 22722.9 0.89742 -0.20001 269.139 26555.1 0.323236 -1.20569 427.447 7220.39 0.322409 -1.05191 444.346 6574.59 -0.0561962 -1.19338 183.088 23364.4 0.934521 -0.107417 264.44 27259.6 0.320962 -1.18907
1.29452 29663.4 8.6063 1.3833 1498.48 0.882272 1.5008 1.36786 1.35499 1.31835 1.36975 1.10482 1.38468 110.397 6226.62 0.677894 -0.626701 140.814 7096.43 0.23765 -1.09349 182.733 3222.47 0.351216 -1.05484 194.219 3509.05 0.182622 -1.16867 182.648 11746 0.737845 -0.539801 226.712 13485 0.198413 -1.20679 219.528 21818.9 0.875352 -0.298216 280.105 24348.5 0.314527 -1.041 188.156 22934.2 0.994636 -0.0247698 263.963 26472.3 0.329628 -1.03376 431.137 7574.28 0.249805 -1.13924 432.963 7585.75 0.279337 -1.11216 176.437 23324.9 1.03404 0.0835069 255.396 27650.1 0.335054 -1.028
1.53676 1185 4.12454 -1 -1 -1 1.19498 1.19728 1.08119 1.03342 1.03822 0.916454 1.03822 181.56 3274.74 -0.633632 0.194761 -9999 -9999 -9999 -9999 195.532 1757.71 0.0731675 -0.377795 -9999 -9999 -9999 -9999 256.516 11464.5 0.248154 -1.07901 274.496 11326.7 -0.449438 -1.16643 307.254 20041.7 0.234652 -1.17012 348.245 23217.2 -0.0396638 -1.06223 304.178 20675.4 0.204359 -1.12687 348.245 23217.2 -0.0396638 -1.06223 435.155 5960.67 0.127953 -1.07475 437.132 10302.7 0.24506 -1.55987 304.178 20675.4 0.204359 -1.12687 348.245 23217.2 -0.0396638 -1.06223
1.29752 71581.6 25.6797 1.28603 1282.8 1.43825 1.86514 1.71546 1.73644 1.72091 1.76552 1.59255 1.79499 106.448 6633.02 0.671648 -0.682084 141.674 7476.63 0.153325 -1.24076 184.399 3239.19 0.299046 -1.08634 197.227 3412.51 0.0218318 -1.28594 187.701 11892.4 0.665562 -0.650229 222.554 12791.4 0.283866 -1.03095 222.403 21117.3 0.822907 -0.354757 264.144 22294.9 0.488423 -0.771958 188.975 22542.1 0.941192 -0.110536 243.583 24654.7 0.49214 -0.763913 426.164 7197.32 0.32677 -1.0657 431.121 7527.06 0.348499 -1.06768 170.628 23146.8 1.00952 0.0509928 234.283 25735.1 0.495771 -0.760202
1.20506 242955 126.831 1.45651 401.585 0.681928 3.14976 2.89081 2.97172 2.88958 2.95769 2.60559 3.00805 97.9074 6172.16 0.815191 -0.375059 151.475 6342.26 -0.0361139 -1.05567 180.051 3163.22 0.423485 -0.974521 189.88 3137.28 0.164593 -1.07759 175.804 11123.3 0.827824 -0.341937 220.822 10519.3 0.382978 -0.835982 202.66 18863.1 1.02263 0.134968 294.234 25854.9 0.402494 -1.137 167.629 19636.7 1.16369 0.51844 275.163 28579.3 0.39072 -1.07215 420.237 7024.14 0.417559 -0.965859 455.118 8955.43 -0.166977 -1.38459 147.637 19860 1.2509 0.784452 269.818 29361.8 0.388414 -1.05837
0.887404 612695 1815.85 1.10883 1162.91 1.65371 3.06512 2.63736 2.6839 2.64338 2.77506 2.14997 2.94985 55.2142 4034.6 1.68528 2.37931 117.099 7095.44 0.528958 -0.908557 169.149 2897.7 0.66999 -0.619902 189.236 3328.07 0.276183 -1.17613 140.519 8061.47 1.35362 1.20311 205.902 12622.5 0.412614 -1.01643 151.984 12017.2 1.66577 2.52528 242.922 21710.3 0.614289 -0.647133 107.685 10881.2 2.00297 4.16866 211.669 24012.6 0.69405 -0.553093 405.454 6449.05 0.634263 -0.663665 418.576 7614.06 0.440438 -1.06287 69.9491 9079.8 2.44515 6.74623 197.104 24963.6 0.736311 -0.493232
0.884505 507.072 25.4796 -1 -1 -1 1.68035 0.94939 1.04347 1.04963 1.05908 1.27875 1.67528 15.0382 1264.11 4.23086 19.9987 55.4811 3512.77 1.77764 3.22063 174.923 1947.69 0.643072 0.30512 -9999 -9999 -9999 -9999 131.827 7335.79 1.10334 0.481523 134.471 8252.61 1.79808 2.90076 137.747 9713.34 1.64796 3.37596 134.471 8252.61 1.79808 2.90076 88.3386 7967.57 2.21228 5.96273 87.2161 7128.57 2.16853 5.28699 371.625 7367.55 1.48545 0.788303 -9999 -9999 -9999 -9999 17.7901 2282.34 5.36166 36.8774 62.5435 6037.51 2.53593 7.69086
0.822088 79323.9 294.794 0.839074 1938.5 3.51707 1.83547 1.37871 1.48354 1.46992 1.60317 1.2711 1.79521 46.4256 3432.85 1.97134 3.69915 98.7823 6117.14 0.767331 -0.432749 167.411 2838.02 0.704376 -0.551509 177.603 3064.2 0.487349 -0.865742 137.451 8042.92 1.43881 1.46292 167.4 9491.06 0.919124 -0.00175544 151.354 12869.9 1.72539 2.61744 190.302 16330.9 1.19177 0.700026 101.08 10963.7 2.18741 4.98278 156.997 16973 1.29651 1.07662 413.609 6822.09 0.506431 -0.860552 419.312 6768.99 0.363668 -1.01077 59.7969 8287.17 2.82867 9.15486 137.8 17182.9 1.36512 1.33005
1.14612 400299 364.167 -1 -1 -1 3.91427 3.63293 3.64744 3.56105 3.63413 3.19138 3.72888 85.951 5987.71 0.981188 -0.0309931 142.744 6520.31 0.078548 -1.22178 178.417 3138.63 0.455782 -0.941438 191.767 2741.26 0.276706 -1.14016 170.019 10663.8 0.900609 -0.172461 228.619 12521.1 0.277289 -1.03225 194.494 17951.9 1.11565 0.400195 296.837 25057 0.228425 -1.24419 156.028 18373.5 1.29151 0.926107 270.212 28992.2 0.248304 -1.20929 418.577 7041.69 0.443264 -0.947634 440.17 7919.82 -0.00701506 -1.35535 127.301 18163 1.45243 1.47032 270.212 28992.2 0.248304 -1.20929
1.16813 408921 246.322 1.42532 523.347 0.968325 3.25 2.97746 3.02048 2.97257 3.06406 2.70219 3.12058 93.9186 5972.35 0.881997 -0.224274 152.444 6144.26 0.0840103 -1.02493 178.334 3131.25 0.459797 -0.930932 190.918 3304.59 0.217133 -1.21431 171.097 10731.6 0.89227 -0.191358 217.997 11713.3 0.328955 -1.04494 195.683 18017 1.10327 0.365101 266.709 21821.9 0.435526 -0.955882 159.508 18526.7 1.26006 0.830881 257.032 23037 0.429119 -0.936137 418.519 7008.47 0.446692 -0.937339 427.88 6728.33 0.207208 -1.10925 138.455 18587.6 1.35917 1.16323 251.477 23865.1 0.413178 -0.920756
0.692177 51519.9 402.105 0.919767 476.495 2.17108 2.46516 1.69922 1.83108 1.81846 1.99453 1.52999 2.42157 27.1375 1958.4 2.96307 10.1211 102.133 6341.4 0.839039 -0.491643 162.639 2755.07 0.858089 -0.272203 186.531 3250.3 0.260426 -1.22418 124.575 6881.34 1.71705 2.56023 166.099 9850.01 0.811794 -0.240564 133.585 10189.2 2.03466 4.16555 184.923 16044.5 1.23044 1.06657 82.4092 7676.42 2.69378 8.34657 146.468 16278 1.4015 1.5852 407.354 6224.05 0.61446 -0.691421 419.873 8251.12 0.519001 -1.10964 32.4102 3994.48 4.1778 22.0034 136.461 16281.1 1.44542 1.7436
0.796361 5478.06 42.796 0.982562 240.192 2.95291 1.70971 1.16344 1.26854 1.25871 1.36267 1.0749 1.68488 30.8452 2641.91 2.6855 7.56396 76.6583 4857.99 0.991824 0.0707982 174.292 3041.86 0.441141 -0.939761 168.824 2246.27 0.612257 -0.492487 133.902 7524.14 1.43957 1.60476 153.563 8282.74 1.30698 1.19439 143.449 10809 1.73867 2.89839 169.946 13320.6 1.46238 1.44861 92.9874 9039.13 2.24378 5.50231 128.823 13169.9 1.64598 2.34725 402.531 6474.96 0.398452 -0.967157 417.658 5014.41 0.092249 -1.48219 37.4456 5119.37 3.54821 15.2208 101.326 12684.6 1.80726 3.14242
0.787442 94077.8 494.32 -1 -1 -1 3.31004 2.67746 2.72302 2.70955 2.91344 2.2903 3.22868 39.2269 3021.61 2.24112 5.12776 125.949 7048.54 0.534183 -1.06746 166.556 2859.61 0.746892 -0.498069 194.417 3788.34 -0.00722988 -1.37685 132.157 7161.2 1.49433 1.77821 185.7 13240.1 0.599534 -0.836073 140.315 10088.2 1.8423 3.48046 201.713 17372.8 0.704911 -0.59242 93.0001 8544.58 2.28704 5.94589 184.364 18200.7 0.772688 -0.48369 400.28 6206.84 0.714983 -0.534029 404.837 4453.16 0.163248 -1.1128 47.0863 5866.83 3.12389 11.9596 178.628 18553.1 0.78332 -0.452193
0.962101 326057 633.952 1.07327 3068.27 1.61524 2.28007 1.93469 1.99707 1.96248 2.07433 1.62392 2.18928 66.5283 4690.46 1.41476 1.29639 121.174 6858.69 0.414867 -1.00357 172.196 2973.29 0.589795 -0.750915 187.875 3101.11 0.227782 -1.07976 149.718 9076.94 1.20077 0.651669 200.373 11990.1 0.548066 -0.776113 165.504 14299.8 1.47324 1.63961 238.223 21699.3 0.731088 -0.490201 121.125 13424.2 1.77619 2.90095 209.643 23661.8 0.788498 -0.373116 411.447 6746.31 0.554879 -0.798096 430.163 7584.82 0.31512 -1.11904 89.2417 12144.2 2.06787 4.34111 195.969 24555.4 0.816818 -0.31234
0.838116 226529 885.334 0.940475 1374.55 2.17631 2.51517 2.06126 2.11948 2.09066 2.22309 1.67475 2.43997 47.6021 3554.19 1.9164 3.41977 103.867 6049.32 0.700953 -0.555466 167.879 2819.57 0.713594 -0.518682 179.906 2927.58 0.433304 -0.834701 136.329 7608.28 1.43476 1.54296 180.799 11284.9 0.744009 -0.499358 146.982 11338.8 1.76215 2.97877 211.635 19947.8 0.940497 -0.0826025 100.558 9913.01 2.15564 5.04211 177.285 20971 1.07157 0.239395 406.462 6451.95 0.595442 -0.702071 419.017 7569.88 0.382604 -1.14203 59.0523 7624.57 2.7573 8.93479 162.43 21365.1 1.12215 0.38939
0.764362 151264 741.478 1.03491 684.182 1.86676 2.74573 2.08157 2.1833 2.16153 2.35216 1.68747 2.66429 38.5501 2768.5 2.30007 5.5659 118.15 5873.44 0.549141 -0.76805 164.298 2752.87 0.783713 -0.405692 180.85 2958.81 0.395991 -0.950037 127.195 6737.07 1.62808 2.34607 180.053 10756.5 0.720846 -0.48263 135.758 9841.79 1.9827 4.09883 205.307 18577 1.06973 0.422418 89.4754 8057.09 2.46549 7.04679 180.339 19455.1 1.127 0.59927 406.259 6305.55 0.603086 -0.681156 413.981 8846.78 0.556677 -1.10766 45.8182 5458.09 3.31112 13.6779 173.583 19766.3 1.13135 0.633116
