s_e esize chi2ndf_e s_m msize chi2ndf_m log10_NeNm_0_300 log10_NeNm_100_300 log10_NeNm_50_450 log10_NeNm_50_600 log10_NeNm_20_600 log10_NeNm_300_600 log10_NeNm_0_600 e_mean_0_300 e_var_0_300 e_skew_0_300 e_kurt_0_300 m_mean_0_300 m_var_0_300 m_skew_0_300 m_kurt_0_300 e_mean_100_300 e_var_100_300 e_skew_100_300 e_kurt_100_300 m_mean_100_300 m_var_100_300 m_skew_100_300 m_kurt_100_300 e_mean_50_450 e_var_50_450 e_skew_50_450 e_kurt_50_450 m_mean_50_450 m_var_50_450 m_skew_50_450 m_kurt_50_450 e_mean_50_600 e_var_50_600 e_skew_50_600 e_kurt_50_600 m_mean_50_600 m_var_50_600 m_skew_50_600 m_kurt_50_600 e_mean_20_600 e_var_20_600 e_skew_20_600 e_kurt_20_600 m_mean_20_600 m_var_20_600 m_skew_20_600 m_kurt_20_600 e_mean_300_600 e_var_300_600 e_skew_300_600 e_kurt_300_600 m_mean_300_600 m_var_300_600 m_skew_300_600 m_kurt_300_600 e_mean_0_600 e_var_0_600 e_skew_0_600 e_kurt_0_600 m_mean_0_600 m_var_0_600 m_skew_0_600 m_kurt_0_600
1.52815 51715.9 10.4508 1.48442 2054.03 0.828649 1.20624 1.15145 1.14538 1.10946 1.12583 0.992062 1.13062 140.413 6364.92 0.163407 -1.01947 156.778 6398.95 -0.0839655 -1.03212 188.57 2993.77 0.310922 -1.00423 194.74 3135.93 0.105062 -1.10187 212.402 11710.9 0.449091 -0.873083 233.916 11507.2 0.214652 -1.04136 253.143 21372.4 0.623396 -0.655038 291.396 22744.3 0.331428 -1.03164 233.768 23278.5 0.625995 -0.614614 277.447 24877.2 0.306856 -1.00462 428.978 7304.28 0.322948 -1.09395 436.479 7658.42 0.139052 -1.23261 226.506 24077.4 0.62018 -0.602783 271.587 25859.4 0.292206 -0.992959
1.30705 87598.1 25.1313 1.31288 2925.34 1.1418 1.62615 1.4949 1.49038 1.45618 1.50049 1.28392 1.53087 108.666 6557.17 0.640234 -0.696906 140.256 6789.58 0.222531 -1.08664 183.33 3212.76 0.348706 -1.04523 192.96 3274.31 0.185703 -1.09292 187.523 11794.4 0.672336 -0.640351 220.252 12863.1 0.306755 -1.07579 222.318 21155.2 0.840883 -0.316238 271.57 23655.9 0.400982 -0.986785 190.521 22561.6 0.944918 -0.0890853 252.646 25905.7 0.419812 -0.961708 426.582 7398.05 0.338587 -1.09506 432.655 7413.58 0.212362 -1.11534 173.711 23177.4 1.00162 0.04957 245.896 26751.4 0.423746 -0.952102
1.40495 116607 15.3035 1.35142 2582.25 1.06117 1.68526 1.58453 1.58492 1.55942 1.58726 1.43493 1.60773 119.946 6630.56 0.470699 -0.885249 145.348 6786.17 0.166277 -1.13877 185.32 3205.27 0.305552 -1.06353 192.949 3470.37 0.113495 -1.21167 197.225 12252.4 0.585918 -0.783252 224.833 13101 0.266183 -1.12773 237.664 22517.6 0.71834 -0.577945 275.482 23355.2 0.350772 -1.02555 211.294 24261.2 0.782439 -0.448537 258.026 25584.3 0.362679 -1.00864 431.905 7479.92 0.279378 -1.11995 433.706 6868.41 0.237262 -1.01435 198.151 25124.5 0.810701 -0.382355 252.962 26276.1 0.363126 -1.00252
1.55142 20283 6.36037 1.41124 742.598 1.03346 0.99702 1.02768 1.03582 1.03474 1.02261 1.0483 1.01802 155.234 6415.84 -0.00129522 -1.11961 144.28 6420.99 0.104035 -1.08997 195.299 3210.03 0.0872894 -1.17644 190.367 3031.39 0.223605 -1.07349 236.498 12755 0.170643 -1.12331 228.211 12172.2 0.241552 -1.15569 292.064 23183.6 0.249239 -1.08955 285.548 23414.5 0.324295 -1.07291 277.688 25373.4 0.241775 -1.07591 265.173 26154.2 0.332794 -1.04982 436.052 7037 0.16005 -1.13474 435.237 7179.96 0.234977 -1.10999 274.272 25940.2 0.237034 -1.07076 259.31 26992.6 0.332732 -1.04254
1.48144 27091.2 3.16596 1.42249 1445.7 0.880926 1.1621 1.07144 1.0788 1.07212 1.09906 0.99939 1.10617 129.955 6441.6 0.343756 -1.02278 152.432 6302.15 0.0555927 -1.06518 187.883 3070.72 0.227 -1.03753 193.253 3184.07 0.181045 -1.13345 204.559 12475.5 0.499874 -0.869859 228.149 12707.6 0.247748 -1.10472 253.51 23783.9 0.564673 -0.856324 278.025 23143.9 0.383467 -0.966649 229.857 25830.2 0.616083 -0.773199 265.63 24820.1 0.376552 -0.951458 436.257 7269.31 0.151706 -1.14422 433.584 7425.31 0.268478 -1.13558 222.585 26485.7 0.628318 -0.747265 261.154 25499.3 0.368394 -0.944125
1.33184 24152.3 9.76671 1.40755 1694.32 1.06199 1.33619 1.17238 1.21607 1.16714 1.20851 1.00161 1.23261 109.919 6314.58 0.676413 -0.637204 146.223 6847.51 0.142518 -1.127 183.661 3217.65 0.338719 -1.04567 193.549 3451.31 0.131401 -1.21314 189.465 12487.6 0.638536 -0.762089 224.819 12170 0.255003 -1.08714 227.873 22387 0.749678 -0.551036 288.564 25205.6 0.342149 -1.08551 197.022 23809.1 0.868195 -0.33451 269.298 27799.6 0.35361 -1.05598 426.306 7259.68 0.318628 -1.08156 443.704 8377.36 0.0430772 -1.31154 183.347 24374.5 0.917225 -0.225923 263.738 28615.6 0.352546 -1.04609
1.21945 402809 252.958 1.30021 7065.68 1.49372 2.00674 1.8029 1.80778 1.76823 1.83333 1.5419 1.88962 95.5481 6309.86 0.8342 -0.357208 139.004 6660.88 0.211399 -1.10485 180.997 3182.14 0.410345 -0.985828 191.219 3188.06 0.158454 -1.08814 178.531 11371.5 0.787768 -0.435241 220.761 13193.2 0.30778 -1.10377 208.609 19875.2 0.967352 -0.0298409 271.071 23864.1 0.399665 -0.99752 172.166 20776.1 1.11718 0.348812 251.979 26090.6 0.423447 -0.970561 423.342 7229.32 0.375213 -1.03212 434.314 7155.26 0.244698 -1.11324 148.498 21011.4 1.22781 0.665285 245.238 26928.2 0.428001 -0.959855
1.22435 120587 88.8519 1.36224 2901.37 0.838583 1.91076 1.69282 1.70263 1.65547 1.72627 1.42385 1.78544 95.2067 6406.99 0.838987 -0.368031 143.766 6813.36 0.163272 -1.12219 181.645 3230.44 0.388478 -1.02118 194.289 3255.43 0.150801 -1.13685 179.166 11422.1 0.769164 -0.464798 222.125 13044.4 0.299084 -1.06647 209.687 20048.6 0.956808 -0.0442769 276.888 24394.6 0.370992 -1.03175 173.342 20977.6 1.10591 0.323245 260.799 26412.5 0.384943 -1.00998 424.021 7338.91 0.37614 -1.04265 438.863 7422.76 0.146258 -1.11924 148.385 21215.6 1.22461 0.655701 253.498 27388.4 0.387352 -0.999217
1.36349 66074.8 12.6193 1.36912 1907.87 0.792611 1.64267 1.5136 1.52402 1.49478 1.53709 1.36461 1.55644 116.255 6540.05 0.568753 -0.807175 146.738 6559.84 0.171771 -1.10938 184.579 3278.65 0.315525 -1.09103 191.778 3441.58 0.164457 -1.21191 195.739 12495.9 0.58124 -0.814146 222.954 12557.9 0.235832 -1.15134 234.763 22393.5 0.711404 -0.587204 276.136 23825.4 0.389126 -0.970649 203.859 24168.8 0.809972 -0.415791 259.751 25889.6 0.397398 -0.954576 428.539 7338.43 0.312215 -1.08266 433.481 7780.88 0.265045 -1.1991 192.724 24768.5 0.843198 -0.346654 255.947 26424.8 0.394889 -0.949181
1.42662 10120.7 7.60902 1.36385 885.679 1.56676 1.00956 0.979653 0.953044 0.919427 0.962687 0.847531 0.958205 131.016 6640.11 0.335633 -1.08973 140.349 6560.95 0.247965 -1.05122 187.636 3151.12 0.251848 -1.06801 189.685 3386.06 0.243857 -1.23739 210.522 11929.1 0.436775 -0.871835 212.943 12712 0.403868 -1.01271 250.281 21373.2 0.615818 -0.644331 272.639 25450.1 0.412527 -1.0962 217.641 23999.8 0.679426 -0.561094 257.254 27253.3 0.432651 -1.05415 426.833 7276.71 0.346532 -1.06686 445.027 7318.22 0.00960464 -1.3126 213.129 24366.9 0.686876 -0.547734 249.469 28200.2 0.440499 -1.03368
1.48418 15139.6 2.84977 1.36076 691.4 1.14738 1.18398 1.12564 1.1292 1.11365 1.1228 1.03044 1.13208 131.198 7208.15 0.37485 -1.08102 140.201 6630.71 0.181806 -1.14373 192.65 3565.54 0.153881 -1.28482 188.488 3302.63 0.168336 -1.23987 208.677 12638.2 0.380792 -1.0191 225.445 12815.1 0.250527 -1.14711 254.254 23410.1 0.551981 -0.778433 276.231 23113.5 0.348376 -1.03981 230.852 25515.9 0.597692 -0.723821 255.107 25755.4 0.36752 -1.01883 432.111 7855.48 0.268445 -1.18194 429.059 7180.47 0.220839 -1.13844 221.265 26394.2 0.613857 -0.699181 249.458 26494.2 0.370979 -1.01248
1.54843 37380 2.66916 1.35367 1428.47 1.28897 0.990586 0.976593 0.989978 0.981265 0.977083 0.959376 0.979153 142.017 6471.38 0.228658 -1.08111 143.557 6526.34 0.198481 -1.06472 191.897 3216.98 0.200155 -1.14843 190.59 3350.92 0.217789 -1.1403 217.333 12921.4 0.350347 -1.05928 223.405 13190.1 0.362612 -1.04795 270.344 24358.8 0.429614 -0.992126 281.642 25490 0.388914 -1.08193 252.714 26362.2 0.452108 -0.958393 260.866 28067.8 0.41038 -1.03752 438.002 7441.45 0.175647 -1.16567 446.688 7819.96 0.0624014 -1.22876 247.982 26955.8 0.453485 -0.94838 257.136 28558 0.412361 -1.02931
1.34526 7599.57 9.20295 1.32239 764.091 0.924536 1.04959 0.919138 0.953385 0.937563 0.99015 0.875061 0.995353 114.005 7203.23 0.682106 -0.836183 137.58 6817.57 0.291126 -1.10389 194.634 3587.12 0.0964168 -1.3411 191.286 3507.49 0.136826 -1.21084 202.559 13744.6 0.406623 -1.07461 215.808 12858.4 0.272404 -1.16501 244.313 23612.1 0.533445 -0.835766 265.985 23997.6 0.437716 -0.930567 206.111 25959.2 0.694405 -0.6766 248.572 25906.5 0.463022 -0.907877 426.032 7258.27 0.305969 -1.07444 429.819 7891.93 0.302729 -1.24877 197.921 26362.9 0.730153 -0.626981 241.257 26775.1 0.468117 -0.896734
1.29309 357036 104.857 1.25836 5139.12 1.54681 1.96129 1.82129 1.82837 1.80596 1.85137 1.65299 1.88137 107.193 6487.31 0.671694 -0.633306 137.753 6730.1 0.255887 -1.05531 182.576 3242.81 0.371021 -1.0426 189.532 3392.19 0.21365 -1.1456 185.173 11713.2 0.711663 -0.575339 216.39 12996.7 0.362886 -1.05536 218.556 20769.3 0.872043 -0.256405 260.612 22900.9 0.487495 -0.877143 186.799 22031.4 0.981188 -0.00685075 242.212 24864 0.506525 -0.844338 425.824 7253.87 0.335611 -1.05355 429.812 7185.72 0.299912 -1.06639 169.469 22602 1.04078 0.147811 234.331 25763.6 0.510194 -0.83048
1.55782 19761 5.66867 1.49216 1439.15 1.09123 0.766311 0.801632 0.764472 0.750456 0.743408 0.701724 0.739825 156.538 6129.5 0.0229614 -1.01144 152.918 6993.47 -0.0279818 -1.16866 192.911 3220.13 0.224279 -1.11772 200.174 3097.18 0.012442 -1.09904 225.472 12103.1 0.281873 -1.03048 236.701 12669.1 0.166564 -1.08802 283.971 24184.1 0.374814 -1.03806 299.245 24086.8 0.208566 -1.14488 272.837 25730.6 0.368927 -1.01471 283.206 26643.4 0.202881 -1.1281 443.411 7600.13 0.0851421 -1.27093 442.751 7262.89 0.0395715 -1.1906 269.043 26327.1 0.361346 -1.00454 277.007 27696.1 0.198228 -1.12065
1.52281 74987 7.07003 1.42521 2520.07 1.01941 1.24756 1.20741 1.19455 1.16667 1.17786 1.06389 1.18296 138.397 6472.47 0.236396 -1.04369 151.06 6832.39 0.110903 -1.13651 188.727 3190.31 0.248718 -1.08467 194.926 3544.43 0.127093 -1.19734 209.511 12275.1 0.45158 -0.899466 229.996 12804.5 0.194507 -1.14665 253.086 22375.4 0.575928 -0.767285 286.489 23883.7 0.288589 -1.08054 234.268 24173.2 0.596222 -0.719805 270.746 26084.3 0.29484 -1.06795 431.555 7127.51 0.251744 -1.07931 438.111 7239.37 0.14131 -1.18897 227.715 24879.3 0.595966 -0.704711 266.104 26793.9 0.292461 -1.06184
1.35913 16225.7 13.2637 1.33208 780.155 1.33495 1.4014 1.27274 1.27251 1.25255 1.30029 1.16934 1.33467 106.316 7350.39 0.67568 -0.731489 133.714 6548.76 0.20069 -1.15564 189.152 3526.14 0.263118 -1.17273 189.671 2901.01 0.0967797 -1.18917 201.455 12746.9 0.47039 -0.973033 216.376 13037.6 0.358375 -1.07942 240.593 22457.9 0.640439 -0.654183 265.892 24018 0.462099 -0.945226 205.631 24678.7 0.753083 -0.502514 249.199 25846.2 0.482338 -0.911965 425.925 7498.72 0.364708 -1.06642 433.952 7477.31 0.264915 -1.12101 181.471 25758.4 0.850716 -0.343713 237.021 27241.1 0.493097 -0.888454
1.4185 67325.1 9.17787 1.38112 2803.33 1.1243 1.40331 1.31581 1.31283 1.28406 1.30877 1.14111 1.32066 124.442 6519.25 0.435389 -0.890578 144.598 6358.55 0.127945 -1.04543 184.861 3277.71 0.322112 -1.07952 189.051 3199 0.218041 -1.1496 196.662 12108.8 0.590761 -0.762762 224.616 12641.3 0.291064 -1.09966 234.832 21751.7 0.728535 -0.538773 275.887 23197.7 0.386629 -0.993381 211.962 23324.6 0.775358 -0.434685 260.875 25134.3 0.387906 -0.972514 427.951 7277.67 0.306495 -1.0592 430.81 7385.11 0.261997 -1.07729 201.193 24115.4 0.790514 -0.388998 254.032 26104.7 0.382533 -0.962067
1.53617 26017.6 2.97028 1.48658 1264.67 0.790319 1.08861 1.0728 1.04586 1.00057 1.00804 0.863994 1.00475 141.18 6444.58 0.250333 -1.06427 144.723 6843.32 0.0784031 -1.15992 191.037 3256.48 0.216871 -1.14911 194.211 3116.31 0.0938375 -1.12589 210.053 12346.9 0.429811 -0.936322 234.568 13491.8 0.201983 -1.16135 255.389 22798.1 0.555338 -0.802788 300.875 25512.4 0.186624 -1.2013 238.124 24491.2 0.574591 -0.760504 284.152 28090.1 0.198787 -1.18785 432.95 7291.48 0.22705 -1.12721 446.302 7308.5 0.0706956 -1.15036 232.935 25065.1 0.57441 -0.748502 275.866 29423 0.202933 -1.18028
1.42471 11952.2 11.8392 1.44181 974.196 0.875037 1.18064 1.12226 1.05164 1.01159 1.04455 0.812913 1.06321 126.879 6497.77 0.238227 -1.06057 142.422 6227.86 0.167886 -1.07431 185.563 2682.21 0.29084 -0.758115 187.605 3180.33 0.198049 -1.19195 194.287 10281 0.638004 -0.455271 222.266 13049.9 0.253175 -1.17888 238.105 22069 0.861204 -0.286079 285.249 26007.4 0.31958 -1.13131 214.011 23809.9 0.875296 -0.178659 273.089 27652.4 0.329935 -1.11056 442.234 8572.81 0.110554 -1.39928 440.725 8189.09 0.115134 -1.35733 200.385 24760.6 0.887767 -0.122826 266.153 28670.6 0.330365 -1.09705
1.35597 25869.2 5.79325 1.36989 1104.3 1.09416 1.47644 1.36264 1.38177 1.3457 1.37639 1.18049 1.38749 118.22 6484.78 0.575498 -0.792482 142.958 6987.41 0.179878 -1.15781 185.454 3352.38 0.297016 -1.12541 192.237 3535.89 0.126427 -1.29032 188.854 12003.5 0.654902 -0.672209 223.491 12629.7 0.274261 -1.09433 229.68 22722.4 0.78316 -0.484204 282.446 25145.1 0.377491 -1.0498 201.454 24138.8 0.875499 -0.294929 262.051 27720.4 0.395882 -1.01728 434.681 7640.65 0.2051 -1.17821 443.23 8204.36 0.0814056 -1.34667 191.86 24635.8 0.90083 -0.229864 255.499 28592.9 0.399208 -1.0066
1.20158 155634 125.536 1.29593 2117.68 1.32294 2.13535 1.91311 1.92758 1.88125 1.9504 1.65422 2.02019 90.6679 6254.86 0.899249 -0.234896 135.662 6435.76 0.300529 -0.979532 180.335 3185.11 0.410351 -0.9944 187.495 3288.59 0.282942 -1.07505 176.484 11267.4 0.81711 -0.378837 213.786 12987 0.42253 -1.02925 206.245 19793.7 0.998795 0.0412997 268.793 24842.2 0.438327 -1.05615 168.674 20548.9 1.16146 0.468036 249.413 26917 0.473246 -1.00217 424.597 7251.02 0.375638 -1.03019 440.62 7179.88 0.0983781 -1.23686 140.672 20601.5 1.30574 0.898602 241.724 27800.9 0.481741 -0.980314
1.42625 33967.6 6.6786 1.36313 1017.3 1.13324 1.51215 1.4597 1.4446 1.41728 1.42859 1.27207 1.43512 127.419 6469.55 0.419869 -0.944262 142.839 7119.32 0.160658 -1.23832 187.576 3191.59 0.2787 -1.08713 197.23 3268.66 0.00501732 -1.16937 199.138 12469.1 0.538329 -0.846475 229.466 12856.4 0.15918 -1.12376 235.485 21496.3 0.683764 -0.589209 279.084 23204.2 0.346333 -0.939731 213.407 23066.9 0.732459 -0.501897 258.047 25856.8 0.364629 -0.945653 424.422 6947.51 0.366877 -0.989595 427.978 7990.2 0.288008 -1.15423 205.507 23690.4 0.742277 -0.47282 251.966 26680.8 0.366138 -0.944244
1.28479 136842 60.1636 1.22586 2766.97 1.26799 1.80913 1.69872 1.68473 1.65735 1.69609 1.49241 1.72891 103.825 6428.36 0.695707 -0.580695 129.026 6736.07 0.328993 -1.0382 181.053 3175.47 0.408254 -0.989275 189.137 3135.21 0.218557 -1.12919 183.767 11563.7 0.733545 -0.538209 212.791 12924.1 0.382978 -1.06002 216.888 20583.4 0.890569 -0.225846 260.318 23617.1 0.490879 -0.910894 184.968 21802.5 1.00022 0.0360838 238.166 25831.9 0.528839 -0.860087 425.01 7199.44 0.337977 -1.06155 430.566 7424.21 0.270547 -1.14451 164.517 22384 1.0757 0.233815 227.251 26937.8 0.54579 -0.83378
1.2689 9745.32 11.7302 1.33901 606.617 0.926361 1.42004 1.23266 1.22995 1.20858 1.27327 1.06944 1.32516 97.5138 6777.2 0.81732 -0.483515 137.854 6719.58 0.228992 -1.128 185.014 3330.03 0.336357 -1.0868 191.371 3193.44 0.164618 -1.14283 189.29 11849.8 0.621928 -0.72044 223.469 13765 0.312888 -1.15957 230.187 22551.9 0.773113 -0.485983 271.583 23557.8 0.358076 -1.06922 187.543 24237.7 0.94653 -0.157243 250.138 26007.5 0.396749 -1.0397 431.535 7795.48 0.231567 -1.22678 435.573 6171.69 0.302429 -0.930533 163.19 24602.5 1.07024 0.120181 243.332 26842.4 0.403993 -1.02755
1.3745 12231.9 3.77695 1.39002 837.181 0.834441 1.26249 1.17937 1.16159 1.1344 1.16113 0.963525 1.16657 120.19 6051.63 0.539292 -0.745105 140.465 6833.55 0.189719 -1.0644 179.269 3252.97 0.426361 -1.0029 189.454 3364.51 0.265517 -1.07439 193.141 12010.8 0.638407 -0.739318 234.711 13539.9 0.192596 -1.21087 231.697 21912.3 0.762692 -0.517087 284.005 23251.3 0.285857 -1.07962 204.377 23503.4 0.836567 -0.356717 263.076 26063.4 0.302948 -1.06906 426.501 7392.18 0.329559 -1.11596 430.179 7106.97 0.258568 -1.11046 196.618 23957.1 0.854625 -0.310706 255.838 27085.9 0.306491 -1.06352
1.24289 715576 371.723 1.29773 7162.98 1.40969 2.21207 2.03627 2.04377 2.00452 2.06255 1.79229 2.10615 99.1666 6431.87 0.774043 -0.475815 137.252 7066.84 0.235049 -1.10093 181.639 3209.71 0.385834 -1.01958 192.014 3401.05 0.174205 -1.1927 180.913 11478.6 0.76043 -0.481739 219.417 12809.2 0.299016 -1.09784 211.066 19892.5 0.938276 -0.0883171 269.993 23630.9 0.414429 -0.970526 176.426 20938.8 1.0703 0.234578 250.981 25833.8 0.435592 -0.944098 423.175 7118.98 0.379695 -1.00629 433.27 7362.96 0.227421 -1.16746 154.107 21331.1 1.16506 0.494418 240.65 27089.8 0.443483 -0.929074
1.53721 51798 7.83357 1.40285 1758.79 1.29407 1.15183 1.14613 1.13527 1.1043 1.10613 1.01941 1.10473 148.399 6593.28 0.155292 -1.15774 147 6579.48 0.0929284 -1.15033 195.067 3362.75 0.0837197 -1.21151 193.171 3170.85 0.114123 -1.1915 216.472 12075.9 0.349853 -0.961893 227.642 13221.6 0.296123 -1.0771 258.779 21704.3 0.5328 -0.7505 285.767 24600.7 0.30472 -1.12885 241.93 23537.1 0.534414 -0.730723 267.808 27016.2 0.320235 -1.10299 428.592 7369.7 0.27333 -1.08824 443.787 6940 0.0691059 -1.07349 238.442 23965.2 0.530495 -0.726597 263.078 27712.3 0.320033 -1.09418
1.35865 24370.9 10.9841 1.34514 1197.37 0.849611 1.39534 1.2541 1.28258 1.26504 1.29848 1.15169 1.32336 110.641 6441.24 0.627985 -0.688709 143.138 6842.02 0.12137 -1.13216 181.839 3228.55 0.401273 -1.02676 191.631 3266.05 0.163945 -1.18456 191.481 12392.3 0.649841 -0.720875 226.258 12839.5 0.317391 -1.05689 235.568 23605.2 0.724115 -0.640301 276.882 23683.3 0.41562 -0.990128 204.469 25247.7 0.833029 -0.43508 255.785 26296.6 0.424802 -0.955433 435.79 7473.5 0.198354 -1.16085 439.823 7367.5 0.171672 -1.20105 188.529 25948 0.890618 -0.31301 248.665 27220.2 0.426293 -0.944728
1.32879 123194 33.4572 1.35557 3346.57 1.52809 1.72131 1.58478 1.59532 1.55205 1.59303 1.38294 1.62202 110.082 6592.51 0.622251 -0.727812 142.559 6863.56 0.19455 -1.09993 183.78 3235.56 0.330707 -1.06918 193.332 3345.04 0.194803 -1.18158 190.715 12222.3 0.638174 -0.719321 223.701 13010.8 0.292633 -1.10514 226.103 21485.5 0.783524 -0.439342 280.135 24240.3 0.328668 -1.0976 195.362 22998.5 0.884684 -0.240269 261.206 26650.6 0.35039 -1.07174 425.808 7175.77 0.351709 -1.02682 438.896 7012.29 0.11341 -1.10796 178.841 23700.7 0.93932 -0.116925 254.47 27566.2 0.35415 -1.06097
1.31431 134426 33.5807 1.3256 3782.43 1.11834 1.6852 1.55167 1.56385 1.53215 1.57506 1.37448 1.59982 110.743 6478.61 0.624149 -0.703168 144.814 6922.65 0.110154 -1.17864 182.845 3224.54 0.366053 -1.04058 196.368 3133.61 0.0721824 -1.14423 188.02 11844.9 0.678979 -0.636864 222.571 12496 0.303335 -1.01112 222.356 21012.9 0.835191 -0.335149 272.641 23245.2 0.428801 -0.935351 191.37 22409.8 0.935633 -0.115286 254.019 25504.3 0.436282 -0.91133 426.157 7200.09 0.338056 -1.05444 436.64 7387.31 0.177778 -1.18386 176.306 23009.7 0.983265 0.00348467 246.73 26445.2 0.436072 -0.902158
1.17158 45388.5 38.3973 1.36166 1176.94 0.663215 1.91613 1.63933 1.67302 1.63426 1.71782 1.3809 1.78832 90.3821 6084.66 0.929924 -0.152343 148.705 6691.77 0.125482 -1.10488 179.452 3191 0.43497 -0.973529 193.14 3386.79 0.203803 -1.18466 173.584 10998.4 0.854296 -0.30139 224.956 12916.7 0.302287 -1.03506 200.857 18960.1 1.05039 0.183743 272.078 23056.2 0.423398 -0.936785 162.108 19565 1.22294 0.66729 255.736 25104.7 0.423451 -0.91609 421.541 7157.03 0.39085 -1.04848 433.735 7469.79 0.195624 -1.15243 137.024 19506.3 1.3574 1.09098 251.281 25704.8 0.420879 -0.910428
1.54474 17898 3.80269 1.4184 893.235 0.67477 0.939502 0.92759 0.909047 0.904624 0.914637 0.859905 0.911626 140.884 6283.36 0.169271 -1.04562 149.941 7039.03 0.0982708 -1.1797 187.464 3080.01 0.252164 -1.05157 196.721 3534.19 0.0657926 -1.32833 216.055 13071.3 0.487777 -0.872559 226.881 12226.9 0.193819 -1.12037 264.478 23723.4 0.503975 -0.939451 276.722 22863.3 0.397965 -0.906711 246.314 25682.9 0.520531 -0.888048 263.06 24593.5 0.398856 -0.901368 441.286 6902.04 0.124403 -1.00309 431.374 7848.93 0.292211 -1.22053 239.885 26429.7 0.522338 -0.871161 254.421 25851.3 0.386675 -0.893691
1.36931 36010.3 7.14251 1.38672 1249.1 0.980366 1.56647 1.47262 1.45764 1.41856 1.46071 1.26011 1.47586 120.235 6728.28 0.466122 -0.927299 143.529 6728.01 0.176826 -1.09182 186.332 3204.19 0.276603 -1.07576 192.703 3274.33 0.217005 -1.17122 195.012 11752.7 0.601672 -0.697131 219.462 13188.9 0.332397 -1.03429 230.092 20787.2 0.771494 -0.418119 276.047 25215.3 0.391854 -1.03942 202.04 22510.6 0.83464 -0.282921 262.562 26857.1 0.406453 -1.01556 426.596 7080.65 0.317842 -1.05395 441.732 7861.3 0.0876963 -1.20881 189.592 23246.4 0.86171 -0.219337 254.478 27945 0.407359 -0.999701
1.45418 9187.78 2.9947 1.41745 697.744 1.00255 1.05311 0.968483 0.992424 0.975628 1.00454 0.91904 1.00724 123.234 6382.5 0.445909 -0.924586 148.592 7071.86 0.0949413 -1.19698 183.047 3230.59 0.293115 -1.11777 196.658 3410.11 0.0909472 -1.31842 206.364 13122.5 0.48067 -1.00401 226.952 12381.5 0.219391 -1.11063 256.679 24988.2 0.555985 -0.881851 282.17 23587.6 0.351644 -0.993857 228.156 27327.2 0.632564 -0.77459 265.402 25832.9 0.354075 -0.982784 438.365 7735.53 0.263835 -1.15734 437.932 7416.43 0.255355 -1.13518 220.309 27970.8 0.650989 -0.742323 257.792 26907.5 0.352945 -0.977334
1.50357 21810.1 4.14486 1.47764 1478.89 1.11399 1.04638 0.980632 0.971676 0.944452 0.971426 0.843148 0.973698 136.99 7016.37 0.305492 -1.12748 153.768 6533.45 0.0353387 -1.12139 193.992 3444.96 0.12535 -1.17812 196.398 3270.32 0.0817303 -1.27194 211.987 13002 0.371697 -1.01764 230.25 12667.7 0.196189 -1.12131 254.384 22750.3 0.518029 -0.812732 285.387 23586.2 0.30611 -1.04876 233.033 24756.2 0.557608 -0.772612 275.447 25044.3 0.299357 -1.03619 431.313 7001.74 0.303929 -1.05262 434.109 7614.68 0.158426 -1.17722 226.846 25386.2 0.564104 -0.759801 269.368 26040.5 0.287567 -1.02463
1.54849 27660 4.69725 1.40105 1398.04 0.928556 0.917245 0.89279 0.892215 0.878972 0.88151 0.820697 0.882259 144.094 6355.15 0.24058 -1.07243 150.188 6627.46 0.113734 -1.10615 191.327 3373 0.174517 -1.21503 194.435 3385.9 0.151271 -1.18034 213.628 12676.3 0.388167 -1.03539 227.206 12829.6 0.24034 -1.12422 260.778 23162.2 0.492753 -0.900952 280.303 23701.7 0.348184 -1.03081 245.811 24777.6 0.506157 -0.868096 265.289 25738.6 0.348532 -1.01236 433.454 7045.9 0.245669 -1.09073 435.977 7409.51 0.178523 -1.1807 241.599 25296.7 0.504132 -0.858427 261.155 26347.4 0.345471 -1.00638
1.31706 204849 53.6083 1.32099 4362.16 1.15919 1.8025 1.67099 1.68749 1.64933 1.69122 1.49082 1.71624 110.879 6601.32 0.60802 -0.742768 142.533 6869.4 0.138703 -1.14362 183.659 3227.73 0.343481 -1.05115 193.751 3179.4 0.131035 -1.13935 189.993 11841.8 0.64902 -0.675052 220.197 12142.4 0.307118 -1.02955 223.748 20816.4 0.821633 -0.335773 272.941 23177.6 0.414226 -0.967871 192.203 22348.3 0.916792 -0.133069 253.478 25521.8 0.426524 -0.940881 424.268 7268.73 0.366974 -1.03944 435.333 7195.67 0.177431 -1.12674 176.485 22997.1 0.966536 -0.0161332 245.534 26538.6 0.428083 -0.929838
1.33905 137694 27.8918 1.37757 1828.12 1.34591 2.03408 1.90993 1.89337 1.8611 1.90623 1.67934 1.92682 112.896 6629.03 0.591591 -0.766312 138.651 6421.86 0.205376 -0.993317 184.528 3265.94 0.325245 -1.07593 187.229 3179.85 0.295694 -1.04789 191.68 12093.4 0.626326 -0.725686 226.744 13363.6 0.260743 -1.20633 227.522 21404.5 0.775259 -0.449279 277.494 23636.1 0.336096 -1.07451 197.086 22978.7 0.870674 -0.262459 261.468 25746.7 0.344606 -1.05201 426.071 7176.23 0.337682 -1.03937 429.944 7086.05 0.278554 -1.11097 182.348 23677.4 0.914703 -0.161699 252.861 26920.2 0.348159 -1.04093
